chapter,div_no,div_name,code,descrip,nchs113,nchsti,type
IX.  DISEASES OF THE DIGESTIVE SYSTEM,527,Diseases of the salivary glands,527.9,Unspecified,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,528,"Diseases of the oral soft tissues, excluding lesions specific for",528.0,Stomatitis,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,528,"Diseases of the oral soft tissues, excluding lesions specific for",528.1,Cancrum oris,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,528,"Diseases of the oral soft tissues, excluding lesions specific for",528.2,Oral aphthae,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,528,"Diseases of the oral soft tissues, excluding lesions specific for",528.3,Cellulitis and abscess,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,528,"Diseases of the oral soft tissues, excluding lesions specific for",528.4,Cysts,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,528,"Diseases of the oral soft tissues, excluding lesions specific for",528.5,Diseases of lips,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,528,"Diseases of the oral soft tissues, excluding lesions specific for",528.6,"Leukoplakia of oral mucosa, including tongue",95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,528,"Diseases of the oral soft tissues, excluding lesions specific for",528.7,"Other disturbances of oral epithelium, including tongue",95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,528,"Diseases of the oral soft tissues, excluding lesions specific for",528.8,"Oral submucosal fibrosis, including of tongue",95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,528,"Diseases of the oral soft tissues, excluding lesions specific for",528.9,Other and unspecified,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,529,Diseases and other conditions of the tongue,529.0,Glossitis,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,529,Diseases and other conditions of the tongue,529.1,Geographic tongue,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,529,Diseases and other conditions of the tongue,529.2,Median rhomboid glossitis,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,529,Diseases and other conditions of the tongue,529.3,Hypertrophy of tongue papillae,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,529,Diseases and other conditions of the tongue,529.4,Atrophy of tongue papillae,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,529,Diseases and other conditions of the tongue,529.5,Plicated tongue,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,529,Diseases and other conditions of the tongue,529.6,Glossodynia,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,529,Diseases and other conditions of the tongue,529.8,Other conditions of the tongue,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,529,Diseases and other conditions of the tongue,529.9,Unspecified,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,530,Diseases of esophagus,530.0,Achalasia and cardiospasm,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,530,Diseases of esophagus,530.1,Esophagitis,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,530,Diseases of esophagus,530.2,Ulcer of esophagus,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,530,Diseases of esophagus,530.3,Stricture and stenosis of esophagus,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,530,Diseases of esophagus,530.4,Perforation of esophagus,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,530,Diseases of esophagus,530.5,Dyskinesia of esophagus,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,530,Diseases of esophagus,530.6,"Diverticulum of esophagus, acquired",95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,530,Diseases of esophagus,530.7,Gastroesophageal laceration-hemorrhage syndrome,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,530,Diseases of esophagus,530.8,Other disorders of esophagus,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,530,Diseases of esophagus,530.9,Unspecified,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,535,Gastritis and duodenitis,535.0,Acute gastritis,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,535,Gastritis and duodenitis,535.1,Atrophic gastritis,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,535,Gastritis and duodenitis,535.2,Gastric mucosal hypertrophy,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,535,Gastritis and duodenitis,535.3,Alcoholic gastritis,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,535,Gastritis and duodenitis,535.4,Other gastritis,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,535,Gastritis and duodenitis,535.5,Unspecified gastritis and gastroduodenitis,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,535,Gastritis and duodenitis,535.6,Duodenitis,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,536,Disorders of function of stomach,536.0,Achlorhydria,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,536,Disorders of function of stomach,536.1,Acute dilatation of stomach,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,536,Disorders of function of stomach,536.2,Habit vomiting,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,536,Disorders of function of stomach,536.8,Dyspepsia and other disorders of function of stomach,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,536,Disorders of function of stomach,536.9,Unspecified,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,537,Other disorders of stomach and duodenum,537.0,Acquired hypertrophic pyloric stenosis,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,537,Other disorders of stomach and duodenum,537.1,Gastric diverticulum,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,537,Other disorders of stomach and duodenum,537.2,Chronic duodenal ileus,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,537,Other disorders of stomach and duodenum,537.3,Other obstruction of duodenum,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,537,Other disorders of stomach and duodenum,537.4,Fistula of stomach or duodenum,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,537,Other disorders of stomach and duodenum,537.5,Gastroptosis,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,537,Other disorders of stomach and duodenum,537.6,Hourglass stricture or stenosis of stomach,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,537,Other disorders of stomach and duodenum,537.8,Other,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,537,Other disorders of stomach and duodenum,537.9,Unspecified,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,540,Acute appendicitis,540.0,With generalized peritonitis,78,Diseases of appendix,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,540,Acute appendicitis,540.1,With peritoneal abscess,78,Diseases of appendix,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,540,Acute appendicitis,540.9,Without mention of peritonitis,78,Diseases of appendix,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,550,Inguinal hernia,550.0,"Inguinal hernia, with gangrene",79,Hernia,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,550,Inguinal hernia,550.1,"Inguinal hernia, with obstruction, without mention of gangrene",79,Hernia,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,550,Inguinal hernia,550.9,"Inguinal hernia, without mention of obstruction or gangrene",79,Hernia,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,551,"Other hernia of abdominal cavity, with gangrene",551.0,"Femoral, with gangrene",79,Hernia,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,551,"Other hernia of abdominal cavity, with gangrene",551.1,"Umbilical, with gangrene",79,Hernia,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,551,"Other hernia of abdominal cavity, with gangrene",551.2,"Ventral [incisional], with gangrene",79,Hernia,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,551,"Other hernia of abdominal cavity, with gangrene",551.3,"Diaphragmatic, with gangrene",79,Hernia,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,551,"Other hernia of abdominal cavity, with gangrene",551.8,"Of other specified sites, with gangrene",79,Hernia,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,551,"Other hernia of abdominal cavity, with gangrene",551.9,"Of unspecified site, with gangrene",79,Hernia,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,552,"Other hernia of abdominal cavity with obstruction, without mention",552.0,"Femoral, with obstruction",79,Hernia,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,552,"Other hernia of abdominal cavity with obstruction, without mention",552.1,"Umbilical, with obstruction",79,Hernia,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,552,"Other hernia of abdominal cavity with obstruction, without mention",552.2,"Ventral [incisional], with obstruction",79,Hernia,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,552,"Other hernia of abdominal cavity with obstruction, without mention",552.3,"Diaphragmatic, with obstruction",79,Hernia,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,552,"Other hernia of abdominal cavity with obstruction, without mention",552.8,"Of other specified sites, with obstruction",79,Hernia,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,552,"Other hernia of abdominal cavity with obstruction, without mention",552.9,"Of unspecified site, with obstruction",79,Hernia,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,553,Other hernia of abdominal cavity without mention of obstruction or,553.0,Femoral,79,Hernia,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,553,Other hernia of abdominal cavity without mention of obstruction or,553.1,Umbilical,79,Hernia,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,553,Other hernia of abdominal cavity without mention of obstruction or,553.2,Ventral [incisional],79,Hernia,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,553,Other hernia of abdominal cavity without mention of obstruction or,553.3,Diaphragmatic,79,Hernia,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,553,Other hernia of abdominal cavity without mention of obstruction or,553.8,Of other specified sites,79,Hernia,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,553,Other hernia of abdominal cavity without mention of obstruction or,553.9,Of unspecified site,79,Hernia,Chronic
IX.  DISEASES OF THE DIGESTIVE SYSTEM,555,Regional enteritis,555.0,Small intestine,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,555,Regional enteritis,555.1,Large intestine,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,555,Regional enteritis,555.2,Small intestine with large intestine,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,555,Regional enteritis,555.9,Unspecified site,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,557,Vascular insufficiency of intestine,557.0,Acute,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,557,Vascular insufficiency of intestine,557.1,Chronic,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,557,Vascular insufficiency of intestine,557.9,Unspecified,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,560,Intestinal obstruction without mention of hernia,560.0,Intussusception,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,560,Intestinal obstruction without mention of hernia,560.1,Paralytic ileus,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,560,Intestinal obstruction without mention of hernia,560.2,Volvulus,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,560,Intestinal obstruction without mention of hernia,560.3,Impaction of intestine,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,560,Intestinal obstruction without mention of hernia,560.8,Other intestinal obstruction,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,560,Intestinal obstruction without mention of hernia,560.9,Unspecified intestinal obstruction,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,562,Diverticula of intestine,562.0,Small intestine,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,562,Diverticula of intestine,562.1,Colon,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,564,"Functional digestive disorders, not elsewhere classified",564.0,Constipation,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,564,"Functional digestive disorders, not elsewhere classified",564.1,Irritable colon,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,564,"Functional digestive disorders, not elsewhere classified",564.2,Postgastric surgery syndromes,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,564,"Functional digestive disorders, not elsewhere classified",564.3,Vomiting following gastrointestinal surgery,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,564,"Functional digestive disorders, not elsewhere classified",564.4,Other postoperative functional disorders,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,564,"Functional digestive disorders, not elsewhere classified",564.5,Functional diarrhea,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,564,"Functional digestive disorders, not elsewhere classified",564.6,Anal spasm,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,564,"Functional digestive disorders, not elsewhere classified",564.7,"Megacolon, other than Hirschsprung's",95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,564,"Functional digestive disorders, not elsewhere classified",564.8,Other functional disorders of intestine,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,564,"Functional digestive disorders, not elsewhere classified",564.9,Unspecified,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,565,Anal fissure and fistula,565.0,Anal fissure,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,565,Anal fissure and fistula,565.1,Anal fistula,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,567,Peritonitis,567.1,Pneumococcal peritonitis
IX.  DISEASES OF THE DIGESTIVE SYSTEM,567,Peritonitis,567.2,Other suppurative peritonitis
IX.  DISEASES OF THE DIGESTIVE SYSTEM,567,Peritonitis,567.8,Other peritonitis
IX.  DISEASES OF THE DIGESTIVE SYSTEM,567,Peritonitis,567.9,Unspecified
IX.  DISEASES OF THE DIGESTIVE SYSTEM,568,Other disorders of peritoneum,568.0,Peritoneal adhesions,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,568,Other disorders of peritoneum,568.8,Other,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,568,Other disorders of peritoneum,568.9,Unspecified,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,569,Other disorders of intestine,569.0,Anal and rectal polyp,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,569,Other disorders of intestine,569.1,Rectal prolapse,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,569,Other disorders of intestine,569.2,Stenosis of rectum and anus,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,569,Other disorders of intestine,569.3,Hemorrhage of rectum and anus,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,569,Other disorders of intestine,569.4,Other disorders of rectum and anus,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,569,Other disorders of intestine,569.5,Abscess of intestine,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,569,Other disorders of intestine,569.6,Colostomy and enterostomy malfunction,95,All other diseases (Residual),Residual
IX.  DISEASES OF THE DIGESTIVE SYSTEM,569,Other disorders of intestine,569.8,Other,95,All other diseases (Residual),Residual
