chapter,div_nos,div_name,code,descrip,year_add,year_del,mc_only
P00-P96	XVI. Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of newborn,P80.0,Cold injury syndrome,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of newborn,P80.8,Other hypothermia of newborn,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of newborn,P80.9,"""Hypothermia of newborn, unspecified""",1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of newborn,P81.0,Environmental hyperthermia of newborn,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of newborn,P81.8,Other specified disturbances of temperature regulation of newborn,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of newborn,P81.9,"""Disturbance of temperature regulation of newborn, unspecified""",1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of newborn,P83.0,Sclerema neonatorum,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of newborn,P83.1,Neonatal erythema toxicum,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of newborn,P83.2,Hydrops fetalis not due to hemolytic disease,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of newborn,P83.3,Other and unspecified edema specific to newborn,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of newborn,P83.4,Breast engorgement of newborn,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of newborn,P83.5,Congenital hydrocele,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of newborn,P83.6,Umbilical polyp of newborn,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of newborn,P83.8,Other specified conditions of integument specific to newborn,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of newborn,P83.9,"""Condition of integument specific to newborn, unspecified""",1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P91.0,Neonatal cerebral ischemia,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P91.1,Acquired periventricular cysts of newborn,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P91.2,Neonatal cerebral leukomalacia,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P91.3,Neonatal cerebral irritability,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P91.4,Neonatal cerebral depression,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P91.5,Neonatal coma,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P91.6,Hypoxic ischemic encephalopathy of newborn,2006,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P91.8,Other specified disturbances of cerebral status of newborn,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P91.9,"""Disturbance of cerebral status of newborn, unspecified""",1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P92.0,Vomiting in newborn,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P92.1,Regurgitation and rumination in newborn,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P92.2,Slow feeding of newborn,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P92.3,Underfeeding of newborn,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P92.4,Overfeeding of newborn,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P92.5,Neonatal difficulty in feeding at breast,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P92.8,Other feeding problems of newborn,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P92.9,"""Feeding problem of newborn, unspecified""",1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P94.0,Transient neonatal myasthenia gravis,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P94.1,Congenital hypertonia,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P94.2,Congenital hypotonia,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P94.8,Other disorders of muscle tone of newborn,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P94.9,"""Disorder of muscle tone of newborn, unspecified""",1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P96.0,Congenital renal failure,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P96.1,Neonatal withdrawal symptoms from maternal use of drugs of addiction,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P96.2,Withdrawal symptoms from therapeutic use of drugs in newborn,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P96.3,Wide cranial sutures of newborn,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P96.4,"""Termination of pregnancy, fetus, and newborn""",1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P96.5,"""Complications of intrauterine procedures, not elsewhere classified""",1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P96.8,Other specified conditions originating in the perinatal period,1999,0,0
P00-P96	XVI. Certain conditions originating in the perinatal period,P90-P96,Other disorders originating in the perinatal period,P96.9,"""Condition originating in the perinatal period, unspecified""",1999,0,0
"Q00-Q99	""XVII. Congenital malformations, deformations and chromosomal abnormalities""",Q00-Q07,Congenital malformations of the nervous system,Q00.0,Anencephaly,1999,0,0
"Q00-Q99	""XVII. Congenital malformations, deformations and chromosomal abnormalities""",Q00-Q07,Congenital malformations of the nervous system,Q00.1,Craniorachischisis,1999,0,0
"Q00-Q99	""XVII. Congenital malformations, deformations and chromosomal abnormalities""",Q00-Q07,Congenital malformations of the nervous system,Q00.2,Iniencephaly,1999,0,0
"Q00-Q99	""XVII. Congenital malformations, deformations and chromosomal abnormalities""",Q00-Q07,Congenital malformations of the nervous system,Q01.0,Frontal encephalocele,1999,0,0
"Q00-Q99	""XVII. Congenital malformations, deformations and chromosomal abnormalities""",Q00-Q07,Congenital malformations of the nervous system,Q01.1,Nasofrontal encephalocele,1999,0,0
"Q00-Q99	""XVII. Congenital malformations, deformations and chromosomal abnormalities""",Q00-Q07,Congenital malformations of the nervous system,Q01.2,Occipital encephalocele,1999,0,0
"Q00-Q99	""XVII. Congenital malformations, deformations and chromosomal abnormalities""",Q00-Q07,Congenital malformations of the nervous system,Q01.8,Encephalocele of other sites,1999,0,0
"Q00-Q99	""XVII. Congenital malformations, deformations and chromosomal abnormalities""",Q00-Q07,Congenital malformations of the nervous system,Q01.9,"""Encephalocele, unspecified""",1999,0,0
"Q00-Q99	""XVII. Congenital malformations, deformations and chromosomal abnormalities""",Q00-Q07,Congenital malformations of the nervous system,Q03.0,Malformations of aqueduct of Sylvius,1999,0,0
"Q00-Q99	""XVII. Congenital malformations, deformations and chromosomal abnormalities""",Q00-Q07,Congenital malformations of the nervous system,Q03.1,Atresia of foramina of Magendie and Luschka,1999,0,0
"Q00-Q99	""XVII. Congenital malformations, deformations and chromosomal abnormalities""",Q00-Q07,Congenital malformations of the nervous system,Q03.8,Other congenital hydrocephalus,1999,0,0
"Q00-Q99	""XVII. Congenital malformations, deformations and chromosomal abnormalities""",Q00-Q07,Congenital malformations of the nervous system,Q03.9,"""Congenital hydrocephalus, unspecified""",1999,0,0
"Q00-Q99	""XVII. Congenital malformations, deformations and chromosomal abnormalities""",Q00-Q07,Congenital malformations of the nervous system,Q04.0,Congenital malformations of corpus callosum,1999,0,0
"Q00-Q99	""XVII. Congenital malformations, deformations and chromosomal abnormalities""",Q00-Q07,Congenital malformations of the nervous system,Q04.1,Arhinencephaly,1999,0,0
"Q00-Q99	""XVII. Congenital malformations, deformations and chromosomal abnormalities""",Q00-Q07,Congenital malformations of the nervous system,Q04.2,Holoprosencephaly,1999,0,0
"Q00-Q99	""XVII. Congenital malformations, deformations and chromosomal abnormalities""",Q00-Q07,Congenital malformations of the nervous system,Q04.3,Other reduction deformities of brain,1999,0,0
"Q00-Q99	""XVII. Congenital malformations, deformations and chromosomal abnormalities""",Q00-Q07,Congenital malformations of the nervous system,Q04.4,Septo-optic dysplasia,1999,0,0
"Q00-Q99	""XVII. Congenital malformations, deformations and chromosomal abnormalities""",Q00-Q07,Congenital malformations of the nervous system,Q04.5,Megalencephaly,1999,0,0
"Q00-Q99	""XVII. Congenital malformations, deformations and chromosomal abnormalities""",Q00-Q07,Congenital malformations of the nervous system,Q04.6,Congenital cerebral cysts,1999,0,0
"Q00-Q99	""XVII. Congenital malformations, deformations and chromosomal abnormalities""",Q00-Q07,Congenital malformations of the nervous system,Q04.8,Other specified congenital malformations of brain,1999,0,0
"Q00-Q99	""XVII. Congenital malformations, deformations and chromosomal abnormalities""",Q00-Q07,Congenital malformations of the nervous system,Q04.9,"""Congenital malformation of brain, unspecified""",1999,0,0
"Q00-Q99	""XVII. Congenital malformations, deformations and chromosomal abnormalities""",Q00-Q07,Congenital malformations of the nervous system,Q05.0,Cervical spina bifida with hydrocephalus,1999,0,0
